ORD;REGION;PROV;COMUNA;UNIDAD_EDUCATIVA;RAMA_EDUCACIONAL;DEP;L_M_N;L_M_PROMEDIO;L_M_MAXIMO;L_M_MINIMO;L_N;L_PROMEDIO;L_MAXIMO;L_MINIMO;M_N;M_PROMEDIO;M_MAXIMO;M_MINIMO;H_CS_N;H_CS_PROMEDIO;H_CS_MAXIMO;H_CS_MINIMO;C_N;C_PROMEDIO;C_MAXIMO;C_MINIMO;NOTAS_N;NOTAS_PROMEDIO;NOTAS_MAXIMO;NOTAS_MINIMO;RANK_N;RANK_PROMEDIO;RANK_MAXIMO;RANK_MINIMO;RBD
802;13;MELIPILLA;MELIPILLA;COLEGIO POLITECNICO NUESTRA SEÑORA DE LA PRESENTACION;COMERCIAL;SUBVENC;70;428.28;601.5;274.0;70;431.89;618;257;70;424.67;607;196;59;448.88;633;231;31;390.42;529;235;78;547.63;801;354;78;569.81;850;354;10830
803;13;MELIPILLA;MELIPILLA;COLEGIO POLITECNICO NUESTRA SEÑORA DE LA PRESENTACION;TECNICA Y SERVICIOS;SUBVENC;57;378.40;577.0;245.0;57;375.16;594;210;57;381.65;560;234;44;391.48;545;237;23;360.13;462;235;69;502.93;721;372;69;512.1;816;372;10830
804;13;MELIPILLA;MELIPILLA;COLEGIO POLITECNICO NUESTRA SEÑORA DE LA PRESENTACION;INDUSTRIAL;SUBVENC;57;393.91;548.5;224.0;57;397.96;582;237;57;389.86;536;196;48;407.85;633;214;13;369.85;422;285;63;514.62;737;358;63;535.98;850;358;10830
805;13;MELIPILLA;MELIPILLA;COLEGIO POLIVALENTE SAN AGUSTIN;COMERCIAL;SUBVENC;192;445.52;616.0;254.0;192;450.35;653;226;192;440.69;582;219;162;461.35;674;286;67;418.84;576;261;206;525.59;770;350;206;543.47;850;350;10832
806;13;MELIPILLA;CURACAVI;LICEO DE CURACAVI PRESIDENTE BALMACEDA (EX.C-88);TECNICA Y SERVICIOS;MUNICIPAL;39;378.59;572.5;242.5;39;383.23;625;242;39;373.95;520;211;26;390.12;565;220;14;363.57;462;230;42;560.17;721;399;42;572.14;813;399;10845
807;13;MELIPILLA;CURACAVI;LICEO DE CURACAVI PRESIDENTE BALMACEDA (EX.C-88);INDUSTRIAL;MUNICIPAL;35;381.93;512.5;280.5;35;371.74;554;215;35;392.11;531;234;28;385.14;612;226;6;404.33;510;285;52;503.21;717;370;52;535.04;850;370;10845
808;13;MELIPILLA;MARIA PINTO;LICEO MUNICIPAL POLIVALENTE DE MARIA PINTO;COMERCIAL;MUNICIPAL;19;414.26;654.0;285.5;19;414.00;716;289;19;414.53;592;234;17;412.94;603;307;3;336.00;422;235;21;522.33;774;370;21;553.29;850;370;11883
809;13;MELIPILLA;MARIA PINTO;LICEO MUNICIPAL POLIVALENTE DE MARIA PINTO;AGRICOLA;MUNICIPAL;25;392.08;492.0;286.0;25;390.88;508;242;25;393.28;488;306;15;382.60;514;226;10;403.60;529;230;27;516.96;668;364;27;603.37;850;364;11883
810;13;TALAGANTE;TALAGANTE;LICEO POLITECNICO DE TALAGANTE (EX C-120);TECNICA Y SERVICIOS;MUNICIPAL;68;398.86;593.0;246.0;68;402.96;601;210;68;394.76;585;219;43;407.77;646;286;33;386.52;563;219;87;495.24;705;387;87;515.66;850;387;10697
811;13;TALAGANTE;TALAGANTE;LICEO POLITECNICO DE TALAGANTE (EX C-120);INDUSTRIAL;MUNICIPAL;59;404.44;537.0;262.0;59;387.90;543;231;59;420.98;560;259;48;401.31;558;264;19;395.53;504;285;77;476.25;668;333;77;501.64;801;333;10697
812;13;TALAGANTE;TALAGANTE;LICEO POLITECNICO DE TALAGANTE (EX C-120);COMERCIAL;MUNICIPAL;61;440.59;581.5;323.0;61;438.80;606;237;61;442.38;571;306;53;438.81;591;237;34;416.35;545;309;64;512.50;719;366;64;520.88;785;366;10697
813;13;TALAGANTE;TALAGANTE;LICEO POLIVALENTE  A-119 TALAGANTE;TECNICA Y SERVICIOS;MUNICIPAL;10;384.20;455.0;274.0;10;385.80;484;242;10;382.60;488;259;4;369.75;449;264;1;472.00;472;472;23;433.35;568;327;23;512.13;850;327;10696
814;13;TALAGANTE;TALAGANTE;LICEO POLIVALENTE  A-119 TALAGANTE;COMERCIAL;MUNICIPAL;21;411.40;537.0;254.0;21;407.14;543;237;21;415.67;549;219;16;382.81;549;243;7;395.57;559;219;28;423.75;770;299;28;438.43;850;299;10696
815;13;TALAGANTE;TALAGANTE;COMPLEJO EDUC. AGRICOLA DE TALAGANTE;AGRICOLA;SUBVENC;30;423.63;538.5;262.0;30;431.97;589;231;30;415.30;568;219;9;436.56;603;307;26;412.58;534;309;35;471.80;619;339;35;496.26;764;339;24446
816;13;TALAGANTE;TALAGANTE;ESCUELA TECNICA SANTA MARIA MICAELA;TECNICA Y SERVICIOS;SUBVENC;78;406.43;586.0;282.0;78;412.58;646;242;78;400.28;531;219;53;412.36;603;220;30;393.27;472;261;89;538.78;782;360;89;557.39;850;360;10717
817;13;TALAGANTE;TALAGANTE;LICEO AGRICOLA SANTA  ANA;AGRICOLA;SUBVENC;14;378.00;481.5;271.5;14;368.86;554;231;14;387.14;480;226;8;324.88;410;243;5;387.60;481;309;18;532.78;652;423;18;560.06;792;423;24440
818;13;TALAGANTE;TALAGANTE;LICEO AGRICOLA SANTA  ANA;TECNICA Y SERVICIOS;SUBVENC;17;394.09;470.5;260.5;17;389.76;484;215;17;398.41;579;234;15;360.60;508;243;3;393.33;437;351;21;493.00;621;405;21;501.29;681;405;24440
819;13;TALAGANTE;TALAGANTE;LICEO COMERCIAL TALAGANTE;COMERCIAL;SUBVENC;195;474.51;605.0;317.5;195;461.46;625;274;195;487.56;690;259;120;464.01;633;243;82;435.05;587;235;208;518.96;758;348;208;536.3;850;348;10711
820;13;TALAGANTE;EL MONTE;LICEO LUIS HUMBERTO ACOSTA GAY B-126;COMERCIAL;MUNICIPAL;8;376.19;472.5;290.0;8;380.38;484;274;8;372.00;461;306;4;416.50;485;374;1;351.00;351;351;12;495.83;582;391;12;502.83;614;391;10735
821;13;TALAGANTE;EL MONTE;LICEO LUIS HUMBERTO ACOSTA GAY B-126;TECNICA Y SERVICIOS;MUNICIPAL;12;377.33;428.0;293.5;12;386.83;503;305;12;367.83;450;282;1;387.00;387;387;11;381.55;450;285;15;560.67;645;474;15;612.73;774;474;10735
822;13;TALAGANTE;ISLA DE MAIPO;CENTRO EDUCACIONAL ISLA DE MAIPO (EX. C-122);COMERCIAL;MUNICIPAL;27;383.41;482.0;234.0;27;391.63;503;242;27;375.19;503;226;21;369.10;471;264;3;401.67;472;261;42;459.98;623;335;42;473.21;711;335;10725
823;13;TALAGANTE;ISLA DE MAIPO;CENTRO EDUCACIONAL ISLA DE MAIPO (EX. C-122);INDUSTRIAL;MUNICIPAL;62;395.62;555.5;255.0;62;399.03;618;204;62;392.21;557;259;48;394.85;607;220;5;428.60;524;285;91;464.76;719;323;91;486.24;850;323;10725
824;13;TALAGANTE;ISLA DE MAIPO;CENTRO EDUCACIONAL ISLA DE MAIPO (EX.C-122);COMERCIAL;MUNICIPAL;9;381.56;531.5;320.0;9;427.56;554;305;9;335.56;509;259;7;450.00;587;343;3;434.33;490;351;15;562.40;737;401;15;587.47;807;401;10725
825;13;TALAGANTE;ISLA DE MAIPO;CENTRO EDUC. PARTICULAR MARIA REINA INMACULADA;INDUSTRIAL;SUBVENC;10;520.15;683.0;386.0;10;519.50;653;340;10;520.80;713;374;7;492.43;664;343;2;587.50;595;580;10;557.00;770;370;10;589.3;850;370;10734
826;13;TALAGANTE;ISLA DE MAIPO;CENTRO EDUC. PARTICULAR MARIA REINA INMACULADA;AGRICOLA;SUBVENC;16;448.69;562.5;357.5;16;422.56;531;257;16;474.81;594;353;13;407.15;471;326;7;477.57;504;407;18;504.56;676;395;18;569.61;850;395;10734
827;13;TALAGANTE;ISLA DE MAIPO;CENTRO EDUC. PARTICULAR MARIA REINA INMACULADA;TECNICA Y SERVICIOS;SUBVENC;42;443.42;592.0;323.5;42;467.45;601;317;42;419.38;624;259;16;451.38;620;326;20;423.05;587;309;48;502.19;776;350;48;525.35;850;350;10734
828;13;TALAGANTE;PADRE HURTADO;LICEO POLIVALENTE PAUL HARRIS;INDUSTRIAL;MUNICIPAL;12;383.04;540.0;271.5;12;392.25;554;237;12;373.83;536;203;11;382.45;553;226;5;393.60;462;285;29;442.24;635;309;29;462.28;765;309;10749
829;13;TALAGANTE;PADRE HURTADO;LICEO POLIVALENTE PAUL HARRIS;TECNICA Y SERVICIOS;MUNICIPAL;11;368.45;434.0;259.5;11;368.18;459;237;11;368.73;438;282;11;394.45;514;264;12;369.92;450;235;16;451.56;576;348;16;454.25;597;348;10749
830;13;TALAGANTE;PADRE HURTADO;COLEGIO POLIVALENTE PATRICIO MEKIS;TECNICA Y SERVICIOS;SUBVENC;60;438.03;581.0;332.0;60;443.50;613;226;60;432.55;549;234;32;435.75;612;237;36;410.58;567;230;65;502.23;768;362;65;524.31;850;362;25352
831;13;TALAGANTE;PADRE HURTADO;COLEGIO POLIVALENTE PATRICIO MEKIS;INDUSTRIAL;SUBVENC;49;472.29;633.0;335.5;49;462.33;646;305;49;482.24;656;282;23;474.65;603;286;35;492.49;602;351;55;523.80;760;366;55;564.56;850;366;25352
832;13;TALAGANTE;PADRE HURTADO;COLEGIO POLIVALENTE PATRICIO MEKIS;COMERCIAL;SUBVENC;22;447.18;567.0;293.5;22;444.91;625;257;22;449.45;553;306;15;437.07;624;264;7;405.71;450;351;24;472.00;662;354;24;490.83;772;354;25352
833;13;TALAGANTE;PADRE HURTADO;COMPLEJO EDUCACIONAL PARTICULAR LUIS PASTEUR;INDUSTRIAL;SUBVENC;14;399.29;503.0;317.0;14;405.64;514;289;14;392.93;515;282;11;424.55;539;326;3;410.00;472;351;23;428.91;568;337;23;457.7;805;337;10773
834;13;TALAGANTE;PADRE HURTADO;COMPLEJO EDUCACIONAL PARTICULAR LUIS PASTEUR;TECNICA Y SERVICIOS;SUBVENC;18;416.94;537.0;305.5;18;452.11;601;305;18;381.78;503;234;15;419.73;491;264;3;421.00;490;351;23;459.00;597;380;23;504.35;829;380;10773
835;13;TALAGANTE;PADRE HURTADO;COMPLEJO EDUCACIONAL PARTICULAR LUIS PASTEUR;COMERCIAL;SUBVENC;67;460.57;652.5;285.5;67;467.27;716;305;67;453.87;648;219;50;472.54;603;286;26;471.27;657;261;69;526.22;776;325;69;564.35;850;325;10773
836;13;TALAGANTE;PEÑAFLOR;LICEO COMERCIAL MUNICIPALIZADO REP. DE BRASIL;COMERCIAL;MUNICIPAL;39;410.81;555.0;300.5;39;419.72;601;242;39;401.90;526;188;19;413.21;539;307;23;398.52;490;261;58;502.93;686;366;58;523.07;783;366;10751
837;13;TALAGANTE;PEÑAFLOR;CENTRO EDUCACIONAL DE ADULTOS KAIROS;TECNICA Y SERVICIOS;SUBVENC;6;333.17;400.5;245.5;6;334.17;471;242;6;332.17;393;234;6;361.50;464;307;2;258.50;309;208;16;516.13;731;368;16;537.75;820;368;25524
838;13;TALAGANTE;PEÑAFLOR;CENTRO EDUCACIONAL DE ADULTOS KAIROS;COMERCIAL;SUBVENC;5;447.00;514.5;391.5;5;479.40;549;430;5;414.60;520;306;3;386.00;497;231;3;437.00;580;309;8;574.75;674;478;8;584.75;704;478;25524
839;13;TALAGANTE;PEÑAFLOR;CENTRO EDUCACIONAL NIÑO DIOS DE  MALLOCO VESP.;TECNICA Y SERVICIOS;SUBVENC;9;417.06;531.5;357.0;9;411.00;543;289;9;423.11;520;330;6;393.50;612;307;4;313.75;407;235;25;524.48;666;358;25;540.08;739;358;25448
840;13;TALAGANTE;PEÑAFLOR;CENTRO EDUCACIONAL NIÑO DIOS DE  MALLOCO VESP.;COMERCIAL;SUBVENC;6;395.17;459.0;302.0;6;435.67;503;274;6;354.67;488;282;3;425.67;457;410;2;421.00;450;392;15;582.33;721;427;15;598.93;758;427;25448
841;13;TALAGANTE;PEÑAFLOR;COLEGIO COMERCIAL DE PEÑAFLOR;COMERCIAL;SUBVENC;29;433.52;573.5;277.5;29;445.24;565;274;29;421.79;582;203;25;401.56;519;243;6;463.00;559;375;35;497.71;682;348;35;565.29;850;348;24496
842;13;TALAGANTE;PEÑAFLOR;COLEGIO POLIVALENTE FRANCISCO DE VILLAGRA;TECNICA Y SERVICIOS;SUBVENC;36;420.96;609.5;254.0;36;435.08;618;237;36;406.83;601;211;24;436.29;650;226;8;379.75;462;261;50;491.36;731;331;50;535.36;850;331;25026
843;13;TALAGANTE;PEÑAFLOR;LICEO TECNICO PROFESIONAL MALLOCO;COMERCIAL;SUBVENC;24;422.25;540.0;285.5;24;439.71;565;289;24;404.79;540;234;14;412.64;553;214;18;407.67;534;285;28;529.14;674;439;28;547.86;803;439;25207
844;13;TALAGANTE;PEÑAFLOR;LICEO TECNICO PROFESIONAL MALLOCO;TECNICA Y SERVICIOS;SUBVENC;33;404.55;549.0;286.0;33;405.88;576;226;33;403.21;549;259;23;400.00;570;264;22;408.55;524;285;46;488.39;637;380;46;498.59;734;380;25207
845;13;TALAGANTE;PEÑAFLOR;LICEO TECNICO PROFESIONAL MALLOCO;INDUSTRIAL;SUBVENC;21;433.24;537.0;305.5;21;430.71;606;257;21;435.76;531;282;14;470.43;600;343;9;413.89;517;230;26;492.62;662;350;26;522;804;350;25207
846;6;CACHAPOAL;RANCAGUA;LICEO COMERCIAL DIEGO PORTALES;COMERCIAL;MUNICIPAL;291;466.83;666.0;231.5;291;471.53;695;237;291;462.12;659;196;221;469.81;836;231;112;421.88;644;214;331;540.52;764;391;331;550.89;844;391;2104
847;6;CACHAPOAL;RANCAGUA;LICEO COMERCIAL JORGE ALESSANDRI R.;COMERCIAL;MUNICIPAL;111;424.74;571.0;217.0;111;425.46;613;215;111;424.02;611;203;85;423.18;570;237;34;398.74;510;235;134;507.85;799;370;134;523.66;850;370;2134
848;6;CACHAPOAL;RANCAGUA;LICEO INDUSTRIAL  ERNESTO PINTO LAGARRIGUE;INDUSTRIAL;MUNICIPAL;175;463.98;695.5;241.5;175;455.51;685;242;175;472.45;706;219;112;464.23;603;226;75;466.03;677;285;225;460.06;707;311;225;470.07;837;311;2105
849;6;CACHAPOAL;RANCAGUA;LICEO INDUSTRIAL  PDTE. PEDRO AGUIRRE CERDA;INDUSTRIAL;MUNICIPAL;151;490.86;662.0;290.5;151;465.16;646;289;151;516.56;706;219;61;469.84;664;243;103;472.80;637;309;163;490.72;725;341;163;505.73;824;341;2103
850;6;CACHAPOAL;RANCAGUA;LICEO JOSE VICTORINO LASTARRIA SANTANDER ;TECNICA Y SERVICIOS;MUNICIPAL;81;390.35;522.5;246.5;81;389.16;565;231;81;391.53;549;219;47;382.57;579;220;42;394.50;576;230;108;473.92;731;339;108;485.01;841;339;2111
851;6;CACHAPOAL;RANCAGUA;LICEO TECNICO DE RANCAGUA (EX. A-4);TECNICA Y SERVICIOS;MUNICIPAL;101;413.92;534.0;231.5;101;415.70;625;231;101;412.14;560;203;79;424.23;583;243;24;414.29;517;235;133;497.71;666;339;133;508.05;741;339;2102
852;6;CACHAPOAL;RANCAGUA;LICEO TECNICO SANTA CRUZ DE TRIANA;INDUSTRIAL;MUNICIPAL;18;369.92;489.0;239.5;18;374.39;625;220;18;365.44;480;234;18;351.00;562;220;1;407.00;407;407;23;493.35;639;350;23;520.48;768;350;15769
853;6;CACHAPOAL;RANCAGUA;COLEGIO ENA BELLEMANS MONTTI;INDUSTRIAL;SUBVENC;17;387.62;502.0;308.5;17;379.29;508;257;17;395.94;503;219;16;416.94;525;326;1;309.00;309;309;21;468.86;615;356;21;512.62;850;356;11265
854;6;CACHAPOAL;RANCAGUA;COLEGIO ENA BELLEMANS MONTTI;TECNICA Y SERVICIOS;SUBVENC;40;410.98;498.5;317.5;40;406.63;526;274;40;415.33;515;282;30;416.13;579;307;8;342.38;504;235;52;469.38;582;350;52;510.75;759;350;11265
855;6;CACHAPOAL;RANCAGUA;LICEO TECNICO PARTICULAR SUBVENCIONADO CIPRESES;COMERCIAL;SUBVENC;24;387.92;508.0;271.5;24;389.00;520;242;24;386.83;515;226;17;393.12;539;264;11;384.64;490;235;38;461.71;727;323;38;470.92;801;323;15840
856;6;CACHAPOAL;RANCAGUA;LICEO TECNICO PROF. SANTA ROSA;TECNICA Y SERVICIOS;SUBVENC;18;438.53;589.5;325.5;18;428.50;618;242;18;448.56;597;409;5;372.40;420;307;12;416.92;605;261;23;464.65;647;337;23;473.3;716;337;15775
857;6;CACHAPOAL;COLTAUCO;LICEO POLITECNICO BERTA ZAMORANO L. ;AGRICOLA;MUNICIPAL;2;343.75;389.5;298.0;2;345.50;362;329;2;342.00;450;234;1;399.00;399;399;1;328.00;328;328;9;488.33;637;407;9;533.44;794;407;11287
858;6;CACHAPOAL;COLTAUCO;LICEO POLITECNICO BERTA ZAMORANO L. ;COMERCIAL;MUNICIPAL;10;423.05;551.0;361.0;10;414.90;571;329;10;431.20;531;330;5;428.60;545;286;4;411.00;481;309;23;466.43;572;360;23;487.35;658;360;11287
859;6;CACHAPOAL;COLTAUCO;ESCUELA AGRICOLA SAN VICENTE DE PAUL;AGRICOLA;SUBVENC;17;419.18;508.5;290.0;17;392.00;514;274;17;446.35;515;306;6;458.83;535;410;13;425.85;553;261;28;472.50;670;323;28;503.04;850;323;2401
860;6;CACHAPOAL;GRANEROS;LICEO PROFESOR MISAEL LOBOS MONROY;TECNICA Y SERVICIOS;MUNICIPAL;15;369.90;537.0;297.5;15;368.53;571;242;15;371.27;503;306;13;370.62;583;264;3;311.00;437;235;23;483.83;688;354;23;522.65;850;354;2205
861;6;CACHAPOAL;GRANEROS;LICEO PROFESOR MISAEL LOBOS MONROY ;COMERCIAL;MUNICIPAL;18;411.75;525.0;309.5;18;401.67;554;257;18;421.83;536;330;18;417.72;545;264;3;388.33;422;351;26;495.42;786;360;26;529.08;850;360;2205
862;6;CACHAPOAL;GRANEROS;ESCUELA AGRICOLA CRISTO OBRERO;AGRICOLA;SUBVENC;36;404.56;550.5;278.0;36;386.08;613;226;36;423.03;531;306;19;415.42;549;307;19;412.11;529;285;52;489.67;747;368;52;501.67;841;368;2219
863;6;CACHAPOAL;GRANEROS;INSTITUTO SANTA TERESA DE LOS ANDES;TECNICA Y SERVICIOS;SUBVENC;14;410.68;541.0;297.5;14;417.29;537;289;14;404.07;564;282;8;380.50;525;286;8;334.25;392;224;22;483.05;607;397;22;489.95;653;397;15646
864;6;CACHAPOAL;GRANEROS;INSTITUTO SANTA TERESA DE LOS ANDES;COMERCIAL;SUBVENC;19;409.92;537.0;331.5;19;409.74;554;274;19;410.11;520;306;12;407.92;565;286;9;432.56;504;351;23;438.00;658;360;23;450.52;779;360;15646
865;6;CACHAPOAL;LAS CABRAS;LICEO FRANCISCO ANTONIO ENCINA;TECNICA Y SERVICIOS;MUNICIPAL;4;343.25;387.0;305.0;4;347.00;398;257;4;339.50;393;259;4;339.00;399;307;;;;;7;537.43;607;458;7;646.71;833;458;2422
866;6;CACHAPOAL;LAS CABRAS;LICEO FRANCISCO ANTONIO ENCINA;COMERCIAL;MUNICIPAL;14;419.54;540.0;305.5;14;415.86;554;289;14;423.21;526;282;13;365.23;503;237;;;;;18;573.50;719;378;18;648.61;850;378;2422
867;6;CACHAPOAL;LAS CABRAS;LICEO FRANCISCO ANTONIO ENCINA;INDUSTRIAL;MUNICIPAL;17;454.09;625.5;360.0;17;453.71;677;352;17;454.47;574;282;10;464.90;674;326;7;429.14;609;328;21;567.19;707;411;21;625;850;411;2422
868;6;CACHAPOAL;MACHALI;COLEGIO DIEGO PORTALES;COMERCIAL;SUBVENC;12;401.54;540.0;266.5;12;403.17;531;274;12;399.92;549;259;6;418.50;519;374;5;398.40;437;351;14;421.14;682;323;14;442.5;850;323;15767
869;6;CACHAPOAL;MALLOA;LICEO MUNICIPAL ZOILA ROSA CARREÑO;TECNICA Y SERVICIOS;MUNICIPAL;6;338.75;460.5;280.5;6;328.50;496;231;6;349.00;425;282;6;369.17;514;286;1;450.00;450;450;7;522.14;584;472;7;527.29;601;472;15720
870;6;CACHAPOAL;MOSTAZAL;LICEO ALBERTO HURTADO CRUCHAGA ;INDUSTRIAL;MUNICIPAL;11;399.09;482.5;278.0;11;374.00;477;274;11;424.18;503;282;7;436.43;491;343;4;402.50;462;351;16;456.31;623;376;16;473.5;812;376;2222
871;6;CACHAPOAL;OLIVAR;LICEO TECNICO MUNICIPAL DE OLIVAR;TECNICA Y SERVICIOS;MUNICIPAL;28;421.57;551.0;269.5;28;419.96;576;257;28;423.18;568;259;26;417.23;570;264;2;285.00;351;219;30;504.30;695;393;30;537;850;393;40024
872;6;CACHAPOAL;OLIVAR;LICEO TECNICO MUNICIPAL DE OLIVAR;INDUSTRIAL;SUBVENC;14;405.75;492.0;288.0;14;383.00;491;289;14;428.50;520;259;13;431.46;497;286;1;422.00;422;422;24;447.33;556;350;24;461.79;714;350;40024
873;6;CACHAPOAL;PEUMO;LICEO JEAN BUCHANAN DE LARRAIN;COMERCIAL;MUNICIPAL;28;413.61;496.0;281.5;28;408.07;537;242;28;419.14;536;306;20;415.15;471;237;14;378.93;504;261;32;585.72;741;460;32;620.47;850;460;2378
874;6;CACHAPOAL;PEUMO;LICEO JEAN BUCHANAN DE LARRAIN ;AGRICOLA;MUNICIPAL;4;407.00;465.0;341.0;4;398.25;459;289;4;415.75;471;374;3;474.33;519;440;1;375.00;375;375;7;495.43;572;403;7;539.29;705;403;2378
875;6;CACHAPOAL;RENGO;LICEO INDUSTRIAL RENGO;INDUSTRIAL;MUNICIPAL;54;423.86;567.5;281.5;54;403.00;571;257;54;444.72;582;234;38;422.79;579;226;17;453.82;553;351;69;492.48;697;366;69;503.62;792;366;15843
876;6;CACHAPOAL;RENGO;LICEO POLITECNICO TOMAS MARIN DE POVEDA;COMERCIAL;MUNICIPAL;115;453.76;594.0;235.5;115;440.51;582;215;115;467.01;617;234;62;448.48;600;264;58;437.26;559;285;142;533.74;770;346;142;548.02;850;346;2280
877;6;CACHAPOAL;REQUINOA;LICEO SAN JOSE ;INDUSTRIAL;SUBVENC;23;461.96;580.0;341.0;23;444.26;549;317;23;479.65;617;306;14;495.36;562;430;13;457.31;539;285;27;459.93;613;368;27;482.04;823;368;2278
878;6;CACHAPOAL;REQUINOA;LICEO SAN JOSE ;COMERCIAL;SUBVENC;27;479.70;615.0;343.5;27;484.96;677;274;27;474.44;560;234;24;468.79;603;307;4;433.75;481;375;27;479.44;670;356;27;512.67;850;356;2278
879;6;CACHAPOAL;SAN VICENTE;LICEO AGRICOLA EL TAMBO;AGRICOLA;MUNICIPAL;34;409.84;499.5;297.0;34;404.41;554;220;34;415.26;509;306;12;419.67;514;307;29;396.17;490;261;39;475.31;723;331;39;536.18;850;331;15583
880;6;COLCHAGUA;SAN FERNANDO;LICEO AGRICOLA EL CARMEN DE SAN FERNANDO;AGRICOLA;MUNICIPAL;37;444.92;531.5;344.5;37;438.54;560;274;37;451.30;540;282;7;508.86;603;420;34;467.18;584;328;42;504.31;625;403;42;549.9;781;403;2485
881;6;COLCHAGUA;SAN FERNANDO;LICEO COMERCIAL ALBERTO VALENZUELA LLANOS;COMERCIAL;MUNICIPAL;143;469.24;684.5;292.5;143;482.88;749;215;143;455.60;719;196;110;484.10;650;243;54;426.19;633;208;177;479.24;721;264;177;502.56;850;264;2444
882;6;COLCHAGUA;SAN FERNANDO;LICEO EDUARDO CHARME;TECNICA Y SERVICIOS;MUNICIPAL;36;362.89;505.0;232.5;36;367.50;549;226;36;358.28;471;219;19;377.00;503;226;20;369.70;545;219;56;493.34;658;354;56;509.96;745;354;2448
883;6;COLCHAGUA;SAN FERNANDO;LICEO INDUSTRIAL SAN FERNANDO;INDUSTRIAL;MUNICIPAL;111;472.38;631.0;329.0;111;472.86;736;305;111;471.91;617;234;58;480.12;646;307;61;458.85;584;285;125;494.11;650;348;125;525.27;794;348;2443
884;6;COLCHAGUA;SAN FERNANDO;LICEO TECNICO FELISA TOLUP Z.;TECNICA Y SERVICIOS;MUNICIPAL;112;429.99;590.5;290.0;112;440.75;661;274;112;419.23;568;226;87;424.22;674;214;31;412.68;539;230;146;573.14;770;397;146;587.08;850;397;2442
885;6;COLCHAGUA;CHEPICA;LICEO FERMIN DEL  REAL CASTILLO ;COMERCIAL;MUNICIPAL;21;397.93;522.5;315.5;21;372.62;496;242;21;423.24;549;353;20;397.00;535;264;1;422.00;422;422;29;555.38;754;378;29;629.45;850;378;40080
886;6;COLCHAGUA;CHIMBARONGO;COMPLEJO EDUCACIONAL DE CHIMBARONGO ;TECNICA Y SERVICIOS;MUNICIPAL;10;436.00;510.0;341.0;10;441.00;549;305;10;431.00;488;353;4;507.75;558;440;6;434.33;539;351;18;525.61;668;452;18;539.83;760;452;2486
887;6;COLCHAGUA;CHIMBARONGO;COMPLEJO EDUCACIONAL DE CHIMBARONGO ;INDUSTRIAL;MUNICIPAL;1;421.00;421.0;421.0;1;381.00;381;381;1;461.00;461;461;;;;;1;450.00;450;450;3;485.00;515;466;3;485;515;466;2486
888;6;COLCHAGUA;CHIMBARONGO;COLEGIO CHIMBARONGO;COMERCIAL;SUBVENC;15;421.23;585.0;294.0;15;430.60;625;362;15;411.87;545;226;10;470.70;583;359;7;417.71;545;351;20;445.10;601;325;20;483.3;781;325;15739
889;6;COLCHAGUA;CHIMBARONGO;ESCUELA AGRICOLA DON GREGORIO;AGRICOLA;SUBVENC;29;362.38;523.0;262.0;29;358.34;531;231;29;366.41;515;219;25;362.48;497;226;5;419.00;534;328;45;500.07;705;368;45;532.36;850;368;15774
890;6;COLCHAGUA;CHIMBARONGO;ESCUELA AGRICOLA LAS GARZAS;AGRICOLA;SUBVENC;10;434.10;550.0;356.0;10;429.20;543;362;10;439.00;557;282;2;404.00;449;359;9;442.33;529;261;11;499.55;684;405;11;529;835;405;2514
891;6;COLCHAGUA;LOLOL;LICEO DE LOLOL ;AGRICOLA;MUNICIPAL;8;434.63;500.0;374.5;8;397.63;520;340;8;471.63;549;409;2;366.50;374;359;7;400.71;472;309;9;460.44;523;411;9;480.78;607;411;2583
892;6;COLCHAGUA;NANCAGUA;LICEO JUAN PABLO II  ;AGRICOLA;MUNICIPAL;5;330.60;356.0;278.0;5;280.40;430;226;5;380.80;480;282;3;415.67;430;387;3;326.00;392;235;5;483.40;576;393;5;588.2;850;393;2530
893;6;COLCHAGUA;NANCAGUA;LICEO JUAN PABLO II  ;COMERCIAL;MUNICIPAL;10;407.70;490.0;346.5;10;397.30;484;305;10;418.10;503;306;9;418.22;539;243;2;441.00;490;392;10;593.70;658;474;10;714.3;850;474;2530
894;6;COLCHAGUA;SANTA CRUZ;INSTITUTO POLITECNICO SANTA CRUZ;TECNICA Y SERVICIOS;MUNICIPAL;47;461.09;671.5;251.0;47;475.32;749;220;47;446.85;594;259;37;462.51;607;343;19;442.53;549;261;49;615.29;778;464;49;635.41;850;464;2552
895;6;COLCHAGUA;SANTA CRUZ;INSTITUTO POLITECNICO SANTA CRUZ;INDUSTRIAL;MUNICIPAL;73;437.39;591.5;307.5;73;434.64;601;257;73;440.14;589;234;55;441.78;565;264;34;417.91;559;235;82;535.68;707;403;82;556.13;823;403;2552
896;6;COLCHAGUA;SANTA CRUZ;INSTITUTO POLITECNICO SANTA CRUZ;COMERCIAL;MUNICIPAL;67;462.46;614.5;324.0;67;464.13;695;274;67;460.79;640;282;55;452.35;607;231;20;406.65;490;285;73;583.47;729;425;73;597.71;794;425;2552
897;6;CARDENAL CARO;NAVIDAD;LICEO PABLO NERUDA;COMERCIAL;MUNICIPAL;8;414.75;490.5;299.5;8;436.63;543;340;8;392.88;488;259;8;433.50;519;374;;;;;8;520.50;639;419;8;534.25;700;419;2657
